"/algorithms.js/data_structures/bst.js";"Node";"0";"4"
"/algorithms.js/data_structures/heap.js";"MinHeap";"7";"2"
"/algorithms.js/data_structures/linked_list.js";"Node";"0";"3"
"/algorithms.js/data_structures/queue.js";"Queue";"4";"1"
"/algorithms.js/data_structures/stack.js";"Stack";"1";"0"
